ground_truth,name,classification,confidence,correct
754099,fabrication de pâte de manioc  fabriquer la pâte de manioc,631001,0.5,False
754099,fabrication de pâte de manioc  fabriquer la pâte de manioc,631001,0.5,False
754099,fabrication de pâte de manioc  fabriquer la pâte de manioc,631001,0.5,False
752001,fabrication des meubles en bois  fabrication des meubles en bois,752002,0.5,False
522001,fabrication et vente de jus  fabrication et vente de jus,751302,1.0,False
522003,"fabriquante de lhuile de palme  acheter,preparer la graine, faire fermenter, decortiquer, extraire lhuile, fabriquer le savon",921001,0.5,False
541401,fait la sécurité  gardiennage,541401,0.5,True
711006,ferraileur  acheter et revente de fer,521107,0.5,False
711006,ferrailleur  achat et revente de piece de ferraille,522001,0.5,False
711006,"ferrailleur  entretenir le local + attendre les clients + faire le travail sélectionner les barres et treillis, puis les préparer (découpe, pliage, soudure)",411006,0.5,False
812001,ferronerie( soudure)  soudure,711006,1.0,False
812001,ferronnerie  faire la soudure,711006,0.5,False
812001,ferronnier  fabriquer les objets métalliques,711006,0.5,False
812001,"ferronnier  soudure, prendre des mesure,fabriquer les portes, fenêtre...",711006,0.5,False
812001,ferronnier  fabrication de portes métalliques,711006,0.5,False
812001,ferronnier  soudeur de radiateur,311303,0.5,False
722002,forgeron  achat et vente de fer mort,521107,0.5,False
722002,forgeron  achat et vente de fer mort,521107,0.5,False
722002,forgeron  fabrication d'articles de ménage,753102,0.5,False
712007,formation de plomberie  apprendre la plomberie,752001,0.5,False
541401,gardien pour le compte d'un menage  veiller à la securite des biens et des personnes,541401,0.5,True
541401,gardiennage  assurer la securite d'une ecole publique,541401,1.0,True
541401,gardiennage de gare  assurer la sécurité dans la gare,541401,0.5,True
541401,gardienne de pharmacien  surveillance de pharmacie,322002,0.5,False
140005,"gerant cyber cafe et de point mobile money  transfert d’unites, depots et rerraits d’argent, gerant cyber cafe",422006,0.5,False
951002,"gerant de cabine  aller a la cabine, nettoyer  l'espace,  attendre l'arrivêe des clients et lancer les appels",411006,0.5,False
522002,gérant de dépôt de boissons  vendre de gros de vins bouchés et liqueurs,521108,0.5,False
241099,gérant de dépôt et retrait money  faire de depot retrait d'argent,331204,0.5,False
140005,gerant de maquis  acheter et vendre de la boisson,522001,0.5,False
140005,gerant de restaurant  planifier et préparer les repas,512000,0.5,False
140005,"gerant dhotel  supervise lensemble des activite, veille a la satisfaction du client, s occupe des finances",411006,0.5,False
140005,"gérant d'hotel  gérer les comptes ,  les entrées et les sorties des clients",140005,0.5,True
140005,"gerante de bistro  aller chercher boisson, placer et servir les clients",521108,0.5,False
521101,gerante de boutique  vente,521101,0.5,True
951002,"gerante de cabine telephonique  recharger le telephone, emettre les appels pour les clients",951099,1.0,False
140005,"gerante de kiosque  achat d’intrant, vente de café’ nourriture",243099,0.5,False
140005,gerante de restaurant  cuisiner et servir,512000,0.5,False
241099,gérante de transfert d'argent money  faire dépôt et retrait d'argent,523001,0.5,False
140005,"gereant d'hotel  enregistre les entrees et sorties des clients, tenir la caisse",541203,1.0,False
323001,guerisseur  soigner,611001,1.0,False
323001,"guide spirituel, tradi praticien  soigner spirituellement",263307,0.5,False
611007,heveacuteur  saigner vendre le latexe,962010,0.5,False
611003,horticulture  culture et vente de legumes frais,611006,0.5,False
322001,infimier  soigner les personnes,532004,1.0,False
322001,infirmier  soigner les patiens,911002,0.5,False
222001,"infirmier d etat  consulter les malades, prescrire les ordonnances, mettre sous traitement",532004,0.5,False
252001,informaticien  service  informatique,311302,0.5,False
235101,"inspecteur d’enseignement  faire des sensibilisation sur les grossesses, precoce , faire papier des malades pour obtenir leur congé maladie",325199,0.5,False
234001,institurice  apprenez aux enfant a lire et ecricre,234001,0.5,True
234001,instituteur  donner cours aux eleves du primaire,234001,0.5,True
234001,instituteur  donnees des cours aux élèves,234001,0.5,True
234001,instituteur  enseigner,234001,0.5,True
234001,instituteur  enseigne a l'ecole primaire,234001,0.5,True
234001,institutrice  enseigner les enfants,234001,0.5,True
234001,institutrice  enseigner les eleves du primaire,234001,0.5,True
234001,institutrice  enseigne dans les ecole primaire,531002,0.5,False
234001,institutrice  apprendre aux enfants a lire et ecrire,234001,0.5,True
234001,"institutrice  assiste le directeur dans ses taches, enseigne les eleves du cp1",234001,0.5,True
516007,jardin de gombo  nettoyer et recolter,611006,0.5,False
516007,jardinier  planter et entrenir le gazon,516007,0.5,True
516007,jardinier  desherbage de la parcelle et faire le suivi des pepiniere,611001,0.5,False
516007,"jardiniere  nettoyer, planter les salades, choux et feuilles de patates",611006,0.5,False
516007,jardinière  entretien du potage,516007,0.5,True
532004,je suis aide soignant  j'aide le medecin a prendre soin des malades,532004,0.5,True
532004,je suis aide soignante  j'aide le medecin a prendre soins des malades,532004,0.5,True
911001,je suis fille de menage  je balaie et je nettoie la maison,911001,1.0,True
521103,je suis une vendeuse d'orange arrachide grille et des oeufs prepare  je taille des oranges et je grille des arrachides,962012,0.5,False
521106,"kioque man  vente de nourriture (spaguetti, cafe )",753102,0.5,False
753102,la couture  la couture,753102,0.5,True
622102,la peche des poissons  la peche,522003,0.5,False
912001,laveur de moto rural  laver et nettoyer,911002,0.5,False
612001,laveur de porc  je lave les porcs,962012,0.5,False
962002,livreur de boisson  livraison de boissons,521108,0.5,False
962002,livreur de boissons  livrer et transporter les boissons dans les maquis,521108,0.5,False
962002,livreur de viande  livrer viande des clients,962012,0.5,False
833003,machiniste  transporter le sable a l’aide d’une machine,931201,1.0,False
752001,machou  je fais les meubles,752002,0.5,False
711001,macon  construction batiment,711001,0.5,True
711001,macon  construction,711001,0.5,True
711001,macon  melange de ciment,711001,0.5,True
711001,"maçon  mouller le ciment, crepissage, monter les batiments",931201,0.5,False
711001,"maçon  monter des briques, couler du beton, crepir les murs et construire des maisons",931201,1.0,False
711001,maçon  construire des batiments,931201,0.5,False
711001,maçon  construction des bâtiments,711001,0.5,True
711001,maçon  mouiller ciment placer les briques et puis faire aussi les crepissage,931201,0.5,False
711001,maçon  construction de bâtiments,711001,0.5,True
711001,maçon  construction de maison,711001,0.5,True
711001,maçon  plâtre et crépissage,711001,0.5,True
711001,"maçon  faire des devis ,tracer le plan et construire",411006,0.5,False
711001,maçon  elevation de briques,711001,0.5,True
711001,"maçon  montage de briques, faires le plan des maisons",931201,0.5,False
711001,maçon  mouiller le ciment et poser les brique,931201,0.5,False
711001,maconnerie  construction des maisons,711001,0.5,True
711001,maconnerie  elevation de mur + crepissage + couler le beton,711001,1.0,True
711001,maçonnerie  mélanger le ciment et porté les briques,931201,0.5,False
323003,maitre marabou  faire les consultations,325104,0.5,False
921001,manœuvre  nettoyage de champs,611001,0.5,False
921001,manoeuvre  trier les sacs de cacao et ranger sur les palettes,611001,1.0,False
921001,"manoeuvre  mettre la graine dans machine, ramasser dans brouette pouir mettre dans des sacs",611006,0.5,False
921001,manœuvre ( plantation de cacao)  nettoyage et entretien des plantations de cacao,611001,0.5,False
921001,manoeuvre a la bananeraie  mettre de lengrais sous les bananiers,932099,1.0,False
931103,"manoeuvre a tout faire  remblayage, faire les briques, creuser les fosses",931201,1.0,False
921001,manoeuvre agricole  netoyage du champ-ramassage de l'anacarde,613001,0.5,False
921001,manœuvre agricole  nettoyer les herbes des plantations et champ,631001,0.5,False
921001,"manoeuvre agricole  aide a debroussailler le champ, surveiller, recolter",921001,0.5,True
921001,manoeuvre agricole  nettoyage,611001,0.5,False
921001,manœuvre agricole  nettoyer les herbes dans les champs,611001,0.5,False
921001,"manœuvre agricole dans le champ d’anarcade  cultiver, entretenir et recolter",921001,1.0,True
921001,"manœuvre agricole dans le champs d’anarcade  cultiver, entretenir recolter",611001,0.5,False
931103,manœuvre au conseil regional du belier  entretien suivie de lespace et des differents travaux necessaires a mener au sein du conseil regional du belier,411006,1.0,False
921001,manoeuvre dans champ  faire le nettoyage du champ,611001,0.5,False
921001,manoeuvre dans les plantations  nettoyer les champ,921001,1.0,True
722002,manoeuvre forgerons  fabrication de marmite a la vente,722002,1.0,True
323003,marabout  consultation et soins,221001,0.5,False
323003,marabout  consultation conseil et spiritualite,323003,0.5,True
323003,marabout  prier pour les clients afin que les demandes soit exauce,521101,0.5,False
611006,"maraicher  preparer le terrain, semer, entretenir, recolter et vendre",613001,0.5,False
524201,"marchand de bois  se rendre au champ pour couper les bois, envoyer les bois a la maison pour vendre aux clients",962013,0.5,False
514001,marche de berlin  je tresse,612001,0.5,False
722002,marmitier  fabrication de marmite,722002,1.0,True
723001,mecanicien  j attends les clients selon les prestations je repare et je vends aussi les pieces detachees,335301,0.5,False
723001,mecanicien  reparation de voiture,723001,0.5,True
723001,mécanicien  reparer des voitures,723001,0.5,True
723001,mécanicien  réparation et entretien des motos,723001,0.5,True
723001,mécanicien  mécanique,711001,0.5,False
723001,mecanicien  auto  service  de reparation  de vehicule,723001,0.5,True
723001,mecanicien (moto)  repararer les motos,723001,0.5,True
723001,mecanicien auto  reparation et entretien de moto,723001,0.5,True
723001,mecanicien automobile  reparation de moto et automobile,723001,0.5,True
723001,mecanicien d'automobile  demonter moteur et réparer,723001,0.5,True
723001,mécanicien de moto  réparation de moto,723001,0.5,True
723001,mecanicien de vehicules  faire les dépannages à la gare utb,723001,0.5,True
723001,mecanicien industriel  entretien des machines,723003,0.5,False
723001,mecanicien moto  réparer les pannes de la moto,723005,0.5,False
723001,mecanicien moto (aide son papa)  répare les motos,723001,0.5,True
723001,mécanicien motos  entretien et réparation de motos,912003,0.5,False
723001,mecanique  reparation de moto,723001,0.5,True
723001,mecanique auto  mecanique auto,311302,0.5,False
723001,mécanique moto  réparation des moto,723001,0.5,True
911001,menagere  laver les habilles des personnes de cours en cours,234001,0.5,False
911001,menagere chez les libanais  domestique,235499,0.5,False
752001,menuiser  transformer  le bois pour faire des meubles,752001,0.5,True
752001,menuisier  raboter les bois fabriquer les meubles achat de cadre vernisage des meubles installer les meubles,752001,0.5,True
752001,menuisier  charpentier,711004,0.5,False
752001,menuisier  couper le bois et pointer,752001,0.5,True
752001,menuisier  fabrication des meubles en bois,752001,0.5,True
752001,"menuisier  scier le bois, monter les meubles",752001,0.5,True
752001,menuisier  confection de meubles,712001,0.5,False
752001,menuisier  achete les bois et fabrique,962013,0.5,False
711004,menuisier charpentier  fabriquer des toitures pour des batiments,711004,0.5,True
711004,menuisier charpentier  pose de charpente,711004,1.0,True
921001,"nettoyeur de parcelles  nettoyer les parcelles, les plantations à l’aide de la machette",611001,0.5,False
911002,nettoyeuse de bureau  nettoyage et entretien,911002,0.5,True
911002,nettoyeuse des locaux de cfa  nettoyage et entretien,911002,1.0,True
514003,nettoyeuse des pieds et ongles  nettoyer les pieds et les ongles à l’aide des produits et mettre les vernis sur les ongles des clients,514001,0.5,False
961005,nettoyeuse des rues  nettoyer des rues,911002,0.5,False
911001,nounou  s’occuper d’un enfant,911001,0.5,True
911001,nounou  surveillence des enfants,531002,1.0,False
821099,operateur de production  transformer le caoutchou en produit fini,921001,0.5,False
811102,orpailleur  creuser les zones et y extraire de l'or,811202,1.0,False
811102,orpailleur  creuse les mines d'or et vente d'or,811202,1.0,False
811102,"orpailleur  creuser, laver, vendre",611001,0.5,False
921001,"ouvrier agricole  recolter la banane douce, mettre dans les conteneurs",613001,1.0,False
921001,ouvrier agricole dans la bananeraie  trier les bananes,613001,1.0,False
751202,ouvrier boulanger  preparer le pain,751202,1.0,True
611007,ouvrier de production  controleur de balle d'hevea,411004,0.5,False
821099,ouvrier des travaux de construction de station d’essence  faire le moulage et le montage,752003,0.5,False
741001,ouvrier électricien  réaliser les installations electriques dans l usine,741001,0.5,True
931103,ouvrier en construction de route  construction de route,834004,0.5,False
263305,pasteur  apôtre fondateur de l’eglise mg.n.a,314101,0.5,False
263305,pasteur  precher la parole de dieu,263305,0.5,True
